; reduction-grid 1048576 1073741824, Thu Aug 23 17:13:12 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   0, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 160, 2, 8192, 64, 5, 0.017056 ms, 245.914 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 320, 4, 8192, 64, 5, 0.015808 ms, 265.328 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 640, 8, 8192, 64, 5, 0.014624 ms, 286.81 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 1280, 16, 8192, 64, 5, 0.015904 ms, 263.726 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 2560, 32, 8192, 64, 5, 0.017088 ms, 245.453 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 5120, 64, 8192, 64, 5, 0.023296 ms, 180.044 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 8192, 102, 8192, 64, 5, 0.030656 ms, 136.818 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 160, 2, 4096, 128, 5, 0.015296 ms, 274.209 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 320, 4, 4096, 128, 5, 0.014368 ms, 291.92 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 640, 8, 4096, 128, 5, 0.014784 ms, 283.706 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 1280, 16, 4096, 128, 5, 0.014848 ms, 282.483 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 2560, 32, 4096, 128, 5, 0.016544 ms, 253.524 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 4096, 51, 4096, 128, 5, 0.01968 ms, 213.125 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 160, 2, 2048, 256, 5, 0.014496 ms, 289.342 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 320, 4, 2048, 256, 5, 0.013984 ms, 299.936 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 640, 8, 2048, 256, 5, 0.014592 ms, 287.439 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 1280, 16, 2048, 256, 5, 0.014912 ms, 281.27 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 2048, 25, 2048, 256, 5, 0.017152 ms, 244.537 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 160, 2, 1024, 512, 5, 0.014272 ms, 293.883 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 320, 4, 1024, 512, 5, 0.014112 ms, 297.215 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 640, 8, 1024, 512, 5, 0.015648 ms, 268.041 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 1024, 12, 1024, 512, 5, 0.016448 ms, 255.004 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 160, 2, 512, 1024, 5, 0.014784 ms, 283.706 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 320, 4, 512, 1024, 5, 0.015904 ms, 263.726 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 1048576, 80, 512, 6, 512, 1024, 5, 0.019104 ms, 219.551 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 160, 2, 16384, 64, 5, 0.038176 ms, 219.735 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 320, 4, 16384, 64, 5, 0.02832 ms, 296.208 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 640, 8, 16384, 64, 5, 0.025056 ms, 334.794 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 1280, 16, 16384, 64, 5, 0.025536 ms, 328.501 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 2560, 32, 16384, 64, 5, 0.026464 ms, 316.982 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 5120, 64, 16384, 64, 5, 0.029216 ms, 287.124 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 10240, 128, 16384, 64, 5, 0.038048 ms, 220.474 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 16384, 204, 16384, 64, 5, 0.05264 ms, 159.358 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 160, 2, 8192, 128, 5, 0.027552 ms, 304.465 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 320, 4, 8192, 128, 5, 0.024512 ms, 342.225 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 640, 8, 8192, 128, 5, 0.023744 ms, 353.294 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 1280, 16, 8192, 128, 5, 0.024288 ms, 345.381 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 2560, 32, 8192, 128, 5, 0.026112 ms, 321.255 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 5120, 64, 8192, 128, 5, 0.028192 ms, 297.553 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 8192, 102, 8192, 128, 5, 0.03024 ms, 277.401 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 160, 2, 4096, 256, 5, 0.025024 ms, 335.222 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 320, 4, 4096, 256, 5, 0.023584 ms, 355.691 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 640, 8, 4096, 256, 5, 0.02432 ms, 344.926 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 1280, 16, 4096, 256, 5, 0.0256 ms, 327.68 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 2560, 32, 4096, 256, 5, 0.027264 ms, 307.681 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 4096, 51, 4096, 256, 5, 0.027904 ms, 300.624 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 160, 2, 2048, 512, 5, 0.023488 ms, 357.144 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 320, 4, 2048, 512, 5, 0.024448 ms, 343.12 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 640, 8, 2048, 512, 5, 0.025888 ms, 324.035 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 1280, 16, 2048, 512, 5, 0.027488 ms, 305.173 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 2048, 25, 2048, 512, 5, 0.029152 ms, 287.754 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 160, 2, 1024, 1024, 5, 0.024672 ms, 340.005 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 320, 4, 1024, 1024, 5, 0.0264 ms, 317.75 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 640, 8, 1024, 1024, 5, 0.029184 ms, 287.439 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 2097152, 80, 1024, 12, 1024, 1024, 5, 0.03136 ms, 267.494 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 160, 2, 32768, 64, 5, 0.062112 ms, 270.112 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 320, 4, 32768, 64, 5, 0.043456 ms, 386.074 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 640, 8, 32768, 64, 5, 0.037056 ms, 452.753 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 1280, 16, 32768, 64, 5, 0.037728 ms, 444.689 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 2560, 32, 32768, 64, 5, 0.038592 ms, 434.733 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 5120, 64, 32768, 64, 5, 0.043296 ms, 387.5 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 10240, 128, 32768, 64, 5, 0.049664 ms, 337.814 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 20480, 256, 32768, 64, 5, 0.07136 ms, 235.107 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 32768, 409, 32768, 64, 5, 0.105856 ms, 158.491 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 160, 2, 16384, 128, 5, 0.04288 ms, 391.26 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 320, 4, 16384, 128, 5, 0.036576 ms, 458.695 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 640, 8, 16384, 128, 5, 0.036192 ms, 463.561 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 1280, 16, 16384, 128, 5, 0.03568 ms, 470.213 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 2560, 32, 16384, 128, 5, 0.038304 ms, 438.002 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 5120, 64, 16384, 128, 5, 0.040512 ms, 414.13 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 10240, 128, 16384, 128, 5, 0.045792 ms, 366.379 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 16384, 204, 16384, 128, 5, 0.052096 ms, 322.044 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 160, 2, 8192, 256, 5, 0.036928 ms, 454.322 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 320, 4, 8192, 256, 5, 0.035392 ms, 474.04 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 640, 8, 8192, 256, 5, 0.03616 ms, 463.972 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 1280, 16, 8192, 256, 5, 0.037312 ms, 449.647 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 2560, 32, 8192, 256, 5, 0.038624 ms, 434.373 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 5120, 64, 8192, 256, 5, 0.042112 ms, 398.395 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 8192, 102, 8192, 256, 5, 0.04384 ms, 382.692 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 160, 2, 4096, 512, 5, 0.036032 ms, 465.62 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 320, 4, 4096, 512, 5, 0.03488 ms, 480.998 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 640, 8, 4096, 512, 5, 0.037824 ms, 443.56 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 1280, 16, 4096, 512, 5, 0.039232 ms, 427.641 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 2560, 32, 4096, 512, 5, 0.041792 ms, 401.446 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 4096, 51, 4096, 512, 5, 0.043328 ms, 387.214 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 160, 2, 2048, 1024, 5, 0.035968 ms, 466.448 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 320, 4, 2048, 1024, 5, 0.03808 ms, 440.578 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 640, 8, 2048, 1024, 5, 0.040928 ms, 409.92 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 1280, 16, 2048, 1024, 5, 0.045568 ms, 368.18 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 4194304, 80, 2048, 25, 2048, 1024, 5, 0.04992 ms, 336.082 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 65536, 64, 5, 0.114368 ms, 293.39 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 65536, 64, 5, 0.076224 ms, 440.208 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 65536, 64, 5, 0.06448 ms, 520.385 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 65536, 64, 5, 0.063072 ms, 532.002 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 65536, 64, 5, 0.064608 ms, 519.354 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 5120, 64, 65536, 64, 5, 0.06848 ms, 489.989 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 10240, 128, 65536, 64, 5, 0.076192 ms, 440.393 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 20480, 256, 65536, 64, 5, 0.091456 ms, 366.892 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 40960, 512, 65536, 64, 5, 0.13792 ms, 243.289 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 65536, 819, 65536, 64, 5, 0.210656 ms, 159.285 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 32768, 128, 5, 0.075264 ms, 445.823 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 32768, 128, 5, 0.063936 ms, 524.813 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 32768, 128, 5, 0.061536 ms, 545.281 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 32768, 128, 5, 0.06128 ms, 547.559 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 32768, 128, 5, 0.062208 ms, 539.391 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 5120, 64, 32768, 128, 5, 0.065184 ms, 514.765 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 10240, 128, 32768, 128, 5, 0.069792 ms, 480.778 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 20480, 256, 32768, 128, 5, 0.084 ms, 399.458 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 32768, 409, 32768, 128, 5, 0.097696 ms, 343.458 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 16384, 256, 5, 0.064672 ms, 518.84 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 16384, 256, 5, 0.06064 ms, 553.338 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 16384, 256, 5, 0.061664 ms, 544.149 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 16384, 256, 5, 0.062912 ms, 533.355 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 16384, 256, 5, 0.063072 ms, 532.002 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 5120, 64, 16384, 256, 5, 0.065728 ms, 510.504 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 10240, 128, 16384, 256, 5, 0.073728 ms, 455.111 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 16384, 204, 16384, 256, 5, 0.080096 ms, 418.928 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 8192, 512, 5, 0.06192 ms, 541.9 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 8192, 512, 5, 0.061248 ms, 547.845 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 8192, 512, 5, 0.063168 ms, 531.194 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 8192, 512, 5, 0.063136 ms, 531.463 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 8192, 512, 5, 0.064128 ms, 523.242 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 5120, 64, 8192, 512, 5, 0.072896 ms, 460.306 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 8192, 102, 8192, 512, 5, 0.08048 ms, 416.929 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 160, 2, 4096, 1024, 5, 0.062112 ms, 540.225 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 320, 4, 4096, 1024, 5, 0.063712 ms, 526.658 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 640, 8, 4096, 1024, 5, 0.063808 ms, 525.866 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 1280, 16, 4096, 1024, 5, 0.067456 ms, 497.427 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 2560, 32, 4096, 1024, 5, 0.0776 ms, 432.402 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 8388608, 80, 4096, 51, 4096, 1024, 5, 0.090656 ms, 370.129 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 131072, 64, 5, 0.218528 ms, 307.095 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 131072, 64, 5, 0.142272 ms, 471.694 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 131072, 64, 5, 0.117344 ms, 571.899 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 131072, 64, 5, 0.11408 ms, 588.261 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 131072, 64, 5, 0.1144 ms, 586.616 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 131072, 64, 5, 0.1192 ms, 562.994 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 131072, 64, 5, 0.127392 ms, 526.79 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 131072, 64, 5, 0.143488 ms, 467.697 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 40960, 512, 131072, 64, 5, 0.178144 ms, 376.711 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 81920, 1024, 131072, 64, 5, 0.271616 ms, 247.073 GB/s
  10, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 131072, 1638, 131072, 64, 5, 0.42352 ms, 158.455 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 65536, 128, 5, 0.141888 ms, 472.971 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 65536, 128, 5, 0.116448 ms, 576.299 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 65536, 128, 5, 0.112672 ms, 595.613 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 65536, 128, 5, 0.111904 ms, 599.7 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 65536, 128, 5, 0.114848 ms, 584.328 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 65536, 128, 5, 0.117088 ms, 573.149 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 65536, 128, 5, 0.120352 ms, 557.605 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 65536, 128, 5, 0.13152 ms, 510.256 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 40960, 512, 65536, 128, 5, 0.159808 ms, 419.934 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 65536, 819, 65536, 128, 5, 0.185696 ms, 361.391 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 32768, 256, 5, 0.119744 ms, 560.436 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 32768, 256, 5, 0.112256 ms, 597.82 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 32768, 256, 5, 0.111872 ms, 599.872 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 32768, 256, 5, 0.11296 ms, 594.094 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 32768, 256, 5, 0.113376 ms, 591.914 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 32768, 256, 5, 0.11408 ms, 588.261 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 32768, 256, 5, 0.117536 ms, 570.964 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 20480, 256, 32768, 256, 5, 0.134816 ms, 497.781 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 32768, 409, 32768, 256, 5, 0.150176 ms, 446.868 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 16384, 512, 5, 0.112576 ms, 596.121 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 16384, 512, 5, 0.11152 ms, 601.765 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 16384, 512, 5, 0.114176 ms, 587.767 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 16384, 512, 5, 0.113696 ms, 590.248 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 16384, 512, 5, 0.114144 ms, 587.932 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 16384, 512, 5, 0.11792 ms, 569.105 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 10240, 128, 16384, 512, 5, 0.133472 ms, 502.794 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 16384, 204, 16384, 512, 5, 0.14512 ms, 462.437 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 160, 2, 8192, 1024, 5, 0.112288 ms, 597.649 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 320, 4, 8192, 1024, 5, 0.114656 ms, 585.306 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 640, 8, 8192, 1024, 5, 0.115104 ms, 583.028 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 1280, 16, 8192, 1024, 5, 0.115008 ms, 583.515 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 2560, 32, 8192, 1024, 5, 0.119552 ms, 561.336 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 5120, 64, 8192, 1024, 5, 0.139296 ms, 481.772 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 16777216, 80, 8192, 102, 8192, 1024, 5, 0.170432 ms, 393.757 GB/s
   0, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 160, 2, 262144, 64, 5, 0.427264 ms, 314.133 GB/s
   1, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 320, 4, 262144, 64, 5, 0.27632 ms, 485.733 GB/s
   2, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 640, 8, 262144, 64, 5, 0.22704 ms, 591.163 GB/s
   3, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 1280, 16, 262144, 64, 5, 0.216192 ms, 620.826 GB/s
   4, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 2560, 32, 262144, 64, 5, 0.215168 ms, 623.781 GB/s
   5, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 5120, 64, 262144, 64, 5, 0.222176 ms, 604.105 GB/s
   6, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 10240, 128, 262144, 64, 5, 0.229824 ms, 584.002 GB/s
   7, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 20480, 256, 262144, 64, 5, 0.245216 ms, 547.345 GB/s
   8, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 40960, 512, 262144, 64, 5, 0.281024 ms, 477.602 GB/s
   9, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 81920, 1024, 262144, 64, 5, 0.350304 ms, 383.146 GB/s
  10, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 163840, 2048, 262144, 64, 5, 0.540448 ms, 248.345 GB/s
  11, 0, Quadro GV100, 7.0, 850, 1327, 33554432, 80, 262144, 3276, 262144, 64, 5, 0.847552 ms, 158.359 GB/s
