; reduction-grid 1048576 1073741824, Thu Aug 23 17:13:51 2018
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 1792, 32, 131072, 64, 5, 0.131744 ms, 509.388 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 3584, 64, 131072, 64, 5, 0.134304 ms, 499.679 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 7168, 128, 131072, 64, 5, 0.13904 ms, 482.659 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 14336, 256, 131072, 64, 5, 0.152416 ms, 440.301 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 28672, 512, 131072, 64, 5, 0.174624 ms, 384.305 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 57344, 1024, 131072, 64, 5, 0.258464 ms, 259.645 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 114688, 2048, 131072, 64, 5, 0.459232 ms, 146.133 GB/s
  11, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 131072, 2340, 131072, 64, 5, 0.529376 ms, 126.77 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 112, 2, 65536, 128, 5, 0.18784 ms, 357.266 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 224, 4, 65536, 128, 5, 0.132128 ms, 507.908 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 448, 8, 65536, 128, 5, 0.124032 ms, 541.061 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 896, 16, 65536, 128, 5, 0.127936 ms, 524.55 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 1792, 32, 65536, 128, 5, 0.130048 ms, 516.031 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 3584, 64, 65536, 128, 5, 0.130368 ms, 514.765 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 7168, 128, 65536, 128, 5, 0.1352 ms, 496.367 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 14336, 256, 65536, 128, 5, 0.140224 ms, 478.583 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 28672, 512, 65536, 128, 5, 0.187904 ms, 357.144 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 57344, 1024, 65536, 128, 5, 0.331328 ms, 202.545 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 65536, 1170, 65536, 128, 5, 0.369824 ms, 181.462 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 112, 2, 32768, 256, 5, 0.134304 ms, 499.679 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 224, 4, 32768, 256, 5, 0.124384 ms, 539.53 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 448, 8, 32768, 256, 5, 0.127552 ms, 526.129 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 896, 16, 32768, 256, 5, 0.12864 ms, 521.68 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 1792, 32, 32768, 256, 5, 0.128576 ms, 521.939 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 3584, 64, 32768, 256, 5, 0.13152 ms, 510.256 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 7168, 128, 32768, 256, 5, 0.130592 ms, 513.882 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 14336, 256, 32768, 256, 5, 0.179776 ms, 373.292 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 28672, 512, 32768, 256, 5, 0.309856 ms, 216.581 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 32768, 585, 32768, 256, 5, 0.34544 ms, 194.271 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 112, 2, 16384, 512, 5, 0.123552 ms, 543.163 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 224, 4, 16384, 512, 5, 0.130016 ms, 516.158 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 448, 8, 16384, 512, 5, 0.129504 ms, 518.199 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 896, 16, 16384, 512, 5, 0.131584 ms, 510.008 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 1792, 32, 16384, 512, 5, 0.132128 ms, 507.908 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 3584, 64, 16384, 512, 5, 0.13104 ms, 512.125 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 7168, 128, 16384, 512, 5, 0.185056 ms, 362.641 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 14336, 256, 16384, 512, 5, 0.322112 ms, 208.34 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 16384, 292, 16384, 512, 5, 0.358592 ms, 187.145 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 112, 2, 8192, 1024, 5, 0.129632 ms, 517.687 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 224, 4, 8192, 1024, 5, 0.13312 ms, 504.123 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 448, 8, 8192, 1024, 5, 0.133504 ms, 502.673 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 896, 16, 8192, 1024, 5, 0.137632 ms, 487.596 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 1792, 32, 8192, 1024, 5, 0.145248 ms, 462.03 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 3584, 64, 8192, 1024, 5, 0.20832 ms, 322.143 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 7168, 128, 8192, 1024, 5, 0.357792 ms, 187.564 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 16777216, 56, 8192, 146, 8192, 1024, 5, 0.396576 ms, 169.221 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 112, 2, 262144, 64, 5, 0.629888 ms, 213.082 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 224, 4, 262144, 64, 5, 0.365184 ms, 367.535 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 448, 8, 262144, 64, 5, 0.256832 ms, 522.59 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 896, 16, 262144, 64, 5, 0.239616 ms, 560.137 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 1792, 32, 262144, 64, 5, 0.247904 ms, 541.41 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 3584, 64, 262144, 64, 5, 0.254048 ms, 528.316 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 7168, 128, 262144, 64, 5, 0.256992 ms, 522.264 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 14336, 256, 262144, 64, 5, 0.268512 ms, 499.857 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 28672, 512, 262144, 64, 5, 0.294592 ms, 455.605 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 57344, 1024, 262144, 64, 5, 0.346144 ms, 387.751 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 114688, 2048, 262144, 64, 5, 0.498432 ms, 269.28 GB/s
  11, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 229376, 4096, 262144, 64, 5, 0.930592 ms, 144.228 GB/s
  12, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 262144, 4681, 262144, 64, 5, 1.0457 ms, 128.353 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 112, 2, 131072, 128, 5, 0.36896 ms, 363.773 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 224, 4, 131072, 128, 5, 0.257536 ms, 521.161 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 448, 8, 131072, 128, 5, 0.239712 ms, 559.912 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 896, 16, 131072, 128, 5, 0.243808 ms, 550.506 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 1792, 32, 131072, 128, 5, 0.247872 ms, 541.48 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 3584, 64, 131072, 128, 5, 0.248672 ms, 539.738 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 7168, 128, 131072, 128, 5, 0.250144 ms, 536.562 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 14336, 256, 131072, 128, 5, 0.258016 ms, 520.192 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 28672, 512, 131072, 128, 5, 0.268352 ms, 500.155 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 57344, 1024, 131072, 128, 5, 0.369216 ms, 363.521 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 114688, 2048, 131072, 128, 5, 0.65136 ms, 206.058 GB/s
  11, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 131072, 2340, 131072, 128, 5, 0.729984 ms, 183.864 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 112, 2, 65536, 256, 5, 0.261376 ms, 513.504 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 224, 4, 65536, 256, 5, 0.240608 ms, 557.827 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 448, 8, 65536, 256, 5, 0.241856 ms, 554.949 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 896, 16, 65536, 256, 5, 0.247008 ms, 543.374 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 1792, 32, 65536, 256, 5, 0.248224 ms, 540.712 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 3584, 64, 65536, 256, 5, 0.246176 ms, 545.21 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 7168, 128, 65536, 256, 5, 0.250048 ms, 536.768 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 14336, 256, 65536, 256, 5, 0.2496 ms, 537.731 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 28672, 512, 65536, 256, 5, 0.352736 ms, 380.505 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 57344, 1024, 65536, 256, 5, 0.615232 ms, 218.158 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 65536, 1170, 65536, 256, 5, 0.686912 ms, 195.393 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 112, 2, 32768, 512, 5, 0.241824 ms, 555.022 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 224, 4, 32768, 512, 5, 0.250144 ms, 536.562 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 448, 8, 32768, 512, 5, 0.248352 ms, 540.433 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 896, 16, 32768, 512, 5, 0.250688 ms, 535.398 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 1792, 32, 32768, 512, 5, 0.248928 ms, 539.183 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 3584, 64, 32768, 512, 5, 0.250176 ms, 536.493 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 7168, 128, 32768, 512, 5, 0.250048 ms, 536.768 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 14336, 256, 32768, 512, 5, 0.36032 ms, 372.496 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 28672, 512, 32768, 512, 5, 0.633728 ms, 211.791 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 32768, 585, 32768, 512, 5, 0.70704 ms, 189.83 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 112, 2, 16384, 1024, 5, 0.247552 ms, 542.18 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 224, 4, 16384, 1024, 5, 0.252416 ms, 531.732 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 448, 8, 16384, 1024, 5, 0.256608 ms, 523.046 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 896, 16, 16384, 1024, 5, 0.252064 ms, 532.475 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 1792, 32, 16384, 1024, 5, 0.254368 ms, 527.652 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 3584, 64, 16384, 1024, 5, 0.271392 ms, 494.553 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 7168, 128, 16384, 1024, 5, 0.40176 ms, 334.074 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 14336, 256, 16384, 1024, 5, 0.701888 ms, 191.224 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 33554432, 56, 16384, 292, 16384, 1024, 5, 0.779232 ms, 172.244 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 112, 2, 524288, 64, 5, 1.2503 ms, 214.696 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 224, 4, 524288, 64, 5, 0.7192 ms, 373.242 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 448, 8, 524288, 64, 5, 0.505888 ms, 530.622 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 896, 16, 524288, 64, 5, 0.471648 ms, 569.144 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 1792, 32, 524288, 64, 5, 0.479424 ms, 559.912 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 3584, 64, 524288, 64, 5, 0.492384 ms, 545.175 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 7168, 128, 524288, 64, 5, 0.495744 ms, 541.48 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 14336, 256, 524288, 64, 5, 0.505824 ms, 530.689 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 28672, 512, 524288, 64, 5, 0.529568 ms, 506.895 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 57344, 1024, 524288, 64, 5, 0.575648 ms, 466.319 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 114688, 2048, 524288, 64, 5, 0.670816 ms, 400.163 GB/s
  11, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 229376, 4096, 524288, 64, 5, 1.01338 ms, 264.892 GB/s
  12, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 458752, 8192, 524288, 64, 5, 1.84736 ms, 145.308 GB/s
  13, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 524288, 9362, 524288, 64, 5, 2.09011 ms, 128.431 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 112, 2, 262144, 128, 5, 0.725248 ms, 370.129 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 224, 4, 262144, 128, 5, 0.50704 ms, 529.417 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 448, 8, 262144, 128, 5, 0.4672 ms, 574.562 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 896, 16, 262144, 128, 5, 0.476288 ms, 563.599 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 1792, 32, 262144, 128, 5, 0.484256 ms, 554.326 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 3584, 64, 262144, 128, 5, 0.486944 ms, 551.266 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 7168, 128, 262144, 128, 5, 0.485152 ms, 553.302 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 14336, 256, 262144, 128, 5, 0.495776 ms, 541.445 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 28672, 512, 262144, 128, 5, 0.50032 ms, 536.528 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 57344, 1024, 262144, 128, 5, 0.521408 ms, 514.828 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 114688, 2048, 262144, 128, 5, 0.727488 ms, 368.99 GB/s
  11, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 229376, 4096, 262144, 128, 5, 1.29757 ms, 206.876 GB/s
  12, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 262144, 4681, 262144, 128, 5, 1.45398 ms, 184.621 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 112, 2, 131072, 256, 5, 0.515424 ms, 520.805 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 224, 4, 131072, 256, 5, 0.47472 ms, 565.461 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 448, 8, 131072, 256, 5, 0.474816 ms, 565.346 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 896, 16, 131072, 256, 5, 0.483744 ms, 554.912 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 1792, 32, 131072, 256, 5, 0.487072 ms, 551.121 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 3584, 64, 131072, 256, 5, 0.483072 ms, 555.684 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 7168, 128, 131072, 256, 5, 0.484064 ms, 554.545 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 14336, 256, 131072, 256, 5, 0.478816 ms, 560.623 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 28672, 512, 131072, 256, 5, 0.482752 ms, 556.052 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 57344, 1024, 131072, 256, 5, 0.68368 ms, 392.633 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 114688, 2048, 131072, 256, 5, 1.21171 ms, 221.534 GB/s
  11, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 131072, 2340, 131072, 256, 5, 1.35584 ms, 197.985 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 112, 2, 65536, 512, 5, 0.476736 ms, 563.069 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 224, 4, 65536, 512, 5, 0.482336 ms, 556.532 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 448, 8, 65536, 512, 5, 0.490496 ms, 547.273 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 896, 16, 65536, 512, 5, 0.491904 ms, 545.707 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 1792, 32, 65536, 512, 5, 0.484256 ms, 554.326 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 3584, 64, 65536, 512, 5, 0.483456 ms, 555.243 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 7168, 128, 65536, 512, 5, 0.476544 ms, 563.296 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 14336, 256, 65536, 512, 5, 0.480448 ms, 558.719 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 28672, 512, 65536, 512, 5, 0.705568 ms, 380.453 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 57344, 1024, 65536, 512, 5, 1.25533 ms, 213.837 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 65536, 1170, 65536, 512, 5, 1.40301 ms, 191.329 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 67108864, 56, 112, 2, 32768, 1024, 5, 0.48096 ms, 558.124 GB/s
