; saxpy-grid 1048576 1073741824, Thu Aug 23 16:47:35 2018
index,dev_id,dev_name,dev_CC,dev_memClock,dev_clock,n,numSMs,blocks_i,blocks_i/numSMs,blocks_n,TBlocksize,TRuns,min_time,max_throughput
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 112, 2, 16384, 64, 5, 0.08816 ms, 142.728 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 224, 4, 16384, 64, 5, 0.054048 ms, 232.81 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 448, 8, 16384, 64, 5, 0.037312 ms, 337.235 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 896, 16, 16384, 64, 5, 0.031168 ms, 403.713 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 1792, 32, 16384, 64, 5, 0.030656 ms, 410.455 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 3584, 64, 16384, 64, 5, 0.028992 ms, 434.013 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 7168, 128, 16384, 64, 5, 0.028672 ms, 438.857 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 14336, 256, 16384, 64, 5, 0.03536 ms, 355.852 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 16384, 292, 16384, 64, 5, 0.038144 ms, 329.879 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 112, 2, 8192, 128, 5, 0.054144 ms, 232.397 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 224, 4, 8192, 128, 5, 0.0376 ms, 334.652 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 448, 8, 8192, 128, 5, 0.031168 ms, 403.713 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 896, 16, 8192, 128, 5, 0.03024 ms, 416.102 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 1792, 32, 8192, 128, 5, 0.029184 ms, 431.158 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 3584, 64, 8192, 128, 5, 0.028672 ms, 438.857 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 7168, 128, 8192, 128, 5, 0.028736 ms, 437.88 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 8192, 146, 8192, 128, 5, 0.030208 ms, 416.542 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 112, 2, 4096, 256, 5, 0.037056 ms, 339.565 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 224, 4, 4096, 256, 5, 0.031264 ms, 402.473 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 448, 8, 4096, 256, 5, 0.030496 ms, 412.609 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 896, 16, 4096, 256, 5, 0.028672 ms, 438.857 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 1792, 32, 4096, 256, 5, 0.028256 ms, 445.318 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 3584, 64, 4096, 256, 5, 0.0288 ms, 436.907 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 4096, 73, 4096, 256, 5, 0.030496 ms, 412.609 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 112, 2, 2048, 512, 5, 0.031328 ms, 401.651 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 224, 4, 2048, 512, 5, 0.030688 ms, 410.027 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 448, 8, 2048, 512, 5, 0.028864 ms, 435.938 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 896, 16, 2048, 512, 5, 0.02864 ms, 439.347 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 1792, 32, 2048, 512, 5, 0.028832 ms, 436.422 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 2048, 36, 2048, 512, 5, 0.030368 ms, 414.348 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 112, 2, 1024, 1024, 5, 0.030752 ms, 409.174 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 224, 4, 1024, 1024, 5, 0.029088 ms, 432.581 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 448, 8, 1024, 1024, 5, 0.029088 ms, 432.581 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 896, 16, 1024, 1024, 5, 0.028896 ms, 435.455 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 1048576, 56, 1024, 18, 1024, 1024, 5, 0.030368 ms, 414.348 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 112, 2, 32768, 64, 5, 0.165408 ms, 152.144 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 224, 4, 32768, 64, 5, 0.10032 ms, 250.856 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 448, 8, 32768, 64, 5, 0.067616 ms, 372.187 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 896, 16, 32768, 64, 5, 0.054592 ms, 460.98 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 1792, 32, 32768, 64, 5, 0.054208 ms, 464.246 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 3584, 64, 32768, 64, 5, 0.0552 ms, 455.903 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 7168, 128, 32768, 64, 5, 0.055264 ms, 455.375 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 14336, 256, 32768, 64, 5, 0.053312 ms, 472.048 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 28672, 512, 32768, 64, 5, 0.062848 ms, 400.424 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 32768, 585, 32768, 64, 5, 0.068992 ms, 364.764 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 112, 2, 16384, 128, 5, 0.100032 ms, 251.578 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 224, 4, 16384, 128, 5, 0.066464 ms, 378.638 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 448, 8, 16384, 128, 5, 0.055392 ms, 454.322 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 896, 16, 16384, 128, 5, 0.053728 ms, 468.393 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 1792, 32, 16384, 128, 5, 0.05456 ms, 461.25 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 3584, 64, 16384, 128, 5, 0.055136 ms, 456.432 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 7168, 128, 16384, 128, 5, 0.053152 ms, 473.469 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 14336, 256, 16384, 128, 5, 0.050976 ms, 493.68 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 16384, 292, 16384, 128, 5, 0.053408 ms, 471.2 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 112, 2, 8192, 256, 5, 0.068064 ms, 369.738 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 224, 4, 8192, 256, 5, 0.055424 ms, 454.06 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 448, 8, 8192, 256, 5, 0.053568 ms, 469.792 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 896, 16, 8192, 256, 5, 0.054752 ms, 459.633 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 1792, 32, 8192, 256, 5, 0.055168 ms, 456.167 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 3584, 64, 8192, 256, 5, 0.05248 ms, 479.532 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 7168, 128, 8192, 256, 5, 0.050208 ms, 501.231 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 8192, 146, 8192, 256, 5, 0.05328 ms, 472.332 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 112, 2, 4096, 512, 5, 0.05552 ms, 453.275 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 224, 4, 4096, 512, 5, 0.053152 ms, 473.469 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 448, 8, 4096, 512, 5, 0.053536 ms, 470.073 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 896, 16, 4096, 512, 5, 0.05408 ms, 465.344 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 1792, 32, 4096, 512, 5, 0.052448 ms, 479.824 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 3584, 64, 4096, 512, 5, 0.049664 ms, 506.722 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 4096, 73, 4096, 512, 5, 0.05264 ms, 478.074 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 112, 2, 2048, 1024, 5, 0.053024 ms, 474.612 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 224, 4, 2048, 1024, 5, 0.053856 ms, 467.28 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 448, 8, 2048, 1024, 5, 0.053856 ms, 467.28 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 896, 16, 2048, 1024, 5, 0.052544 ms, 478.948 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 1792, 32, 2048, 1024, 5, 0.050208 ms, 501.231 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 2097152, 56, 2048, 36, 2048, 1024, 5, 0.053344 ms, 471.765 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 112, 2, 65536, 64, 5, 0.323936 ms, 155.375 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 224, 4, 65536, 64, 5, 0.189472 ms, 265.642 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 448, 8, 65536, 64, 5, 0.124704 ms, 403.609 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 896, 16, 65536, 64, 5, 0.100704 ms, 499.798 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 1792, 32, 65536, 64, 5, 0.098688 ms, 510.008 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 3584, 64, 65536, 64, 5, 0.099968 ms, 503.478 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 7168, 128, 65536, 64, 5, 0.100896 ms, 498.847 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 14336, 256, 65536, 64, 5, 0.100768 ms, 499.48 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 28672, 512, 65536, 64, 5, 0.09888 ms, 509.017 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 57344, 1024, 65536, 64, 5, 0.12176 ms, 413.368 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 65536, 1170, 65536, 64, 5, 0.12912 ms, 389.805 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 112, 2, 32768, 128, 5, 0.190016 ms, 264.881 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 224, 4, 32768, 128, 5, 0.125088 ms, 402.37 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 448, 8, 32768, 128, 5, 0.100768 ms, 499.48 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 896, 16, 32768, 128, 5, 0.098016 ms, 513.504 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 1792, 32, 32768, 128, 5, 0.09888 ms, 509.017 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 3584, 64, 32768, 128, 5, 0.100864 ms, 499.005 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 7168, 128, 32768, 128, 5, 0.100224 ms, 502.192 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 14336, 256, 32768, 128, 5, 0.098464 ms, 511.168 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 28672, 512, 32768, 128, 5, 0.096544 ms, 521.334 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 32768, 585, 32768, 128, 5, 0.097472 ms, 516.37 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 112, 2, 16384, 256, 5, 0.124608 ms, 403.92 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 224, 4, 16384, 256, 5, 0.101472 ms, 496.015 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 448, 8, 16384, 256, 5, 0.098016 ms, 513.504 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 896, 16, 16384, 256, 5, 0.09904 ms, 508.195 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 1792, 32, 16384, 256, 5, 0.10016 ms, 502.512 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 3584, 64, 16384, 256, 5, 0.099776 ms, 504.446 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 7168, 128, 16384, 256, 5, 0.098016 ms, 513.504 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 14336, 256, 16384, 256, 5, 0.097088 ms, 518.413 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 16384, 292, 16384, 256, 5, 0.09776 ms, 514.849 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 112, 2, 8192, 512, 5, 0.102848 ms, 489.379 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 224, 4, 8192, 512, 5, 0.098016 ms, 513.504 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 448, 8, 8192, 512, 5, 0.09888 ms, 509.017 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 896, 16, 8192, 512, 5, 0.101088 ms, 497.899 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 1792, 32, 8192, 512, 5, 0.100544 ms, 500.593 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 3584, 64, 8192, 512, 5, 0.0984 ms, 511.501 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 7168, 128, 8192, 512, 5, 0.097632 ms, 515.524 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 8192, 146, 8192, 512, 5, 0.097952 ms, 513.84 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 112, 2, 4096, 1024, 5, 0.098816 ms, 509.347 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 224, 4, 4096, 1024, 5, 0.100128 ms, 502.673 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 448, 8, 4096, 1024, 5, 0.101056 ms, 498.057 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 896, 16, 4096, 1024, 5, 0.10048 ms, 500.912 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 1792, 32, 4096, 1024, 5, 0.09968 ms, 504.932 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 3584, 64, 4096, 1024, 5, 0.09808 ms, 513.169 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 4194304, 56, 4096, 73, 4096, 1024, 5, 0.098752 ms, 509.677 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 112, 2, 131072, 64, 5, 0.642496 ms, 156.675 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 224, 4, 131072, 64, 5, 0.375808 ms, 267.858 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 448, 8, 131072, 64, 5, 0.243968 ms, 412.609 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 896, 16, 131072, 64, 5, 0.197984 ms, 508.442 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 1792, 32, 131072, 64, 5, 0.194112 ms, 518.584 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 3584, 64, 131072, 64, 5, 0.1952 ms, 515.693 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 7168, 128, 131072, 64, 5, 0.20128 ms, 500.116 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 14336, 256, 131072, 64, 5, 0.198464 ms, 507.212 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 28672, 512, 131072, 64, 5, 0.195168 ms, 515.778 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 57344, 1024, 131072, 64, 5, 0.19264 ms, 522.546 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 114688, 2048, 131072, 64, 5, 0.242112 ms, 415.772 GB/s
  11, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 131072, 2340, 131072, 64, 5, 0.254272 ms, 395.888 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 112, 2, 65536, 128, 5, 0.375424 ms, 268.132 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 224, 4, 65536, 128, 5, 0.243392 ms, 413.585 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 448, 8, 65536, 128, 5, 0.198784 ms, 506.395 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 896, 16, 65536, 128, 5, 0.192352 ms, 523.329 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 1792, 32, 65536, 128, 5, 0.194528 ms, 517.475 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 3584, 64, 65536, 128, 5, 0.1992 ms, 505.338 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 7168, 128, 65536, 128, 5, 0.197024 ms, 510.919 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 14336, 256, 65536, 128, 5, 0.194592 ms, 517.304 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 28672, 512, 65536, 128, 5, 0.191552 ms, 525.514 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 57344, 1024, 65536, 128, 5, 0.191552 ms, 525.514 GB/s
  10, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 65536, 1170, 65536, 128, 5, 0.191616 ms, 525.339 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 112, 2, 32768, 256, 5, 0.24464 ms, 411.475 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 224, 4, 32768, 256, 5, 0.200704 ms, 501.551 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 448, 8, 32768, 256, 5, 0.193152 ms, 521.161 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 896, 16, 32768, 256, 5, 0.194016 ms, 518.84 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 1792, 32, 32768, 256, 5, 0.199616 ms, 504.285 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 3584, 64, 32768, 256, 5, 0.197632 ms, 509.347 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 7168, 128, 32768, 256, 5, 0.19488 ms, 516.54 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 14336, 256, 32768, 256, 5, 0.192224 ms, 523.677 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 28672, 512, 32768, 256, 5, 0.191904 ms, 524.55 GB/s
   9, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 32768, 585, 32768, 256, 5, 0.19232 ms, 523.416 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 112, 2, 16384, 512, 5, 0.198208 ms, 507.867 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 224, 4, 16384, 512, 5, 0.192416 ms, 523.154 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 448, 8, 16384, 512, 5, 0.195392 ms, 515.186 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 896, 16, 16384, 512, 5, 0.199264 ms, 505.176 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 1792, 32, 16384, 512, 5, 0.19776 ms, 509.017 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 3584, 64, 16384, 512, 5, 0.19504 ms, 516.116 GB/s
   6, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 7168, 128, 16384, 512, 5, 0.192608 ms, 522.633 GB/s
   7, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 14336, 256, 16384, 512, 5, 0.192384 ms, 523.242 GB/s
   8, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 16384, 292, 16384, 512, 5, 0.192512 ms, 522.894 GB/s
   0, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 112, 2, 8192, 1024, 5, 0.19216 ms, 523.851 GB/s
   1, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 224, 4, 8192, 1024, 5, 0.195776 ms, 514.176 GB/s
   2, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 448, 8, 8192, 1024, 5, 0.199136 ms, 505.5 GB/s
   3, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 896, 16, 8192, 1024, 5, 0.19744 ms, 509.842 GB/s
   4, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 1792, 32, 8192, 1024, 5, 0.19616 ms, 513.169 GB/s
   5, 0, Tesla P100-PCIE-16GB, 6.0, 715, 1189, 8388608, 56, 3584, 64, 8192, 1024, 5, 0.194912 ms, 516.455 GB/s
